"product_id","product_name","product_description","product_category_id","product_category_name","product_sku","product_price_value","product_price_currency_code","product_price_currency_name","client_id","client_name","client_birthdate","client_age","client_gender","client_phone_number","client_email","client_registration_dttm","client_address_country","client_address_region","client_address_city","client_address_street","client_address_house","client_address_postal_code"
"8836426e135440c8a94502f36ce0fdbc",Кепка женская жёлтая размер XXXL вискоза,,1,Женская одежда,KZZRXV531,7328,RUB,Российский рубль,"6770aefb9bd84179ab4058c123cf1928",Островой Сергей,1998-05-13,28.0,Ж,+79019405934,SOstrovoi97@ya.ru,2024-05-06 08:16:46.000 +0300,Россия,Ростовская область,город Ростов-на-Дону,ул. Каменщиков,д. 68,"336870"
b80f91bfb5b446b7af1911c137c26b41,Куртка женская голубая 38 размер лён,Куртка женская голубая 38 размер лён,1,Женская одежда,KZG3RL635,887,RUB,Российский рубль,"6770aefb9bd84179ab4058c123cf1928",Островой Сергей,1998-05-13,28.0,Ж,+79019405934,SOstrovoi97@ya.ru,2024-05-06 08:16:46.000 +0300,Россия,Ростовская область,город Ростов-на-Дону,ул. Каменщиков,д. 68,"336870"
"3b5d7935f19140c998de281c38176c0c",Ночнушка детская малиновая размер XXL вискоза,Ночнушка детская малиновая размер XXL вискоза,2,Детская одежда,NDMRXV523,831,RUB,Российский рубль,c012c6d6812d430087d11af79744861a,Ганин Алексей,1972-06-23,54.0,Ж,+79840878153,,2023-06-12 02:21:50.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Каменщиков,дом 166,"183113"
"49228d3fae094533b59dbb2ab91910c1",Кепка детская малиновая размер XS натуральная шерсть,Кепка детская малиновая размер XS натуральная шерсть,2,Детская одежда,KDMRXNS132,4415,RUB,Российский рубль,c012c6d6812d430087d11af79744861a,Ганин Алексей,1972-06-23,54.0,Ж,+79840878153,,2023-06-12 02:21:50.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Каменщиков,дом 166,"183113"
"8b58ca6b37b24441992aa63e3dc0d020",Кепка мужская чёрная 34 размер полиэстер,,0,Мужская одежда,KMC3RP625,2081,RUB,Российский рубль,c012c6d6812d430087d11af79744861a,Ганин Алексей,1972-06-23,54.0,Ж,+79840878153,,2023-06-12 02:21:50.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Каменщиков,дом 166,"183113"
"97411a8986f646c781a96f1e7053ea8a",Кепка детская жёлтая размер M полиэстер,Кепка детская жёлтая размер M полиэстер,2,Детская одежда,KDZRMP699,2175,RUB,Российский рубль,c012c6d6812d430087d11af79744861a,Ганин Алексей,1972-06-23,54.0,Ж,+79840878153,,2023-06-12 02:21:50.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Каменщиков,дом 166,"183113"
"9fee327f5d6b4defb8fdfc98a7edc149",Футболка женская чёрная размер S натуральная шерсть,,1,Женская одежда,FZCRSNS871,2972,RUB,Российский рубль,c012c6d6812d430087d11af79744861a,Ганин Алексей,1972-06-23,54.0,Ж,+79840878153,,2023-06-12 02:21:50.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Каменщиков,дом 166,"183113"
"4cc8898cf0b04f7bb1f35509f15756bd",Шапка детская голубая 32 размер полиэстер,Шапка детская голубая 32 размер полиэстер,2,Детская одежда,SDG3RP631,5159,RUB,Российский рубль,b906f30280794cb2b4f9c22840710a34,Уткин Иосиф Павлович,1952-05-08,74.0,М,+79376417537,,2023-04-22 02:44:53.000 +0300,Россия,Магаданская область,Магадан,"50-летия Октября","135","855078"
"4d3b6c0a428d494aaedcac8a51ef62eb",Футболка детская розовая 32 размер натуральная шерсть,Футболка детская розовая 32 размер натуральная шерсть,2,Детская одежда,FDR3RNS335,824,RUB,Российский рубль,b906f30280794cb2b4f9c22840710a34,Уткин Иосиф Павлович,1952-05-08,74.0,М,+79376417537,,2023-04-22 02:44:53.000 +0300,Россия,Магаданская область,Магадан,"50-летия Октября","135","855078"
"54296942e7dc411fb4a2127ad7087751",Пижама детская жёлтая 33 размер натуральный хлопок,Пижама детская жёлтая 33 размер натуральный хлопок,2,Детская одежда,PDZ3RNH648,9354,RUB,Российский рубль,b906f30280794cb2b4f9c22840710a34,Уткин Иосиф Павлович,1952-05-08,74.0,М,+79376417537,,2023-04-22 02:44:53.000 +0300,Россия,Магаданская область,Магадан,"50-летия Октября","135","855078"
"0beb837eea384eea8c81824743887e01",Пижама детская розовая размер L вискоза,Пижама детская розовая размер L вискоза,2,Детская одежда,PDRRLV502,6869,RUB,Российский рубль,"13420034d6844673b69dee6bb253cc92",Белозеров Тимофей,1992-06-11,34.0,М,+79827003234,TBelozerov61@inbox.ru,2023-06-05 00:42:52.000 +0300,Россия,Курганская область,Курган,Рабочая,д. 172,"395266"
d3772ee3838a42639674c947ab4f5b2f,Куртка детская жёлтая размер XXL полиэстер,,2,Детская одежда,KDZRXP145,2254,RUB,Российский рубль,"13420034d6844673b69dee6bb253cc92",Белозеров Тимофей,1992-06-11,34.0,М,+79827003234,TBelozerov61@inbox.ru,2023-06-05 00:42:52.000 +0300,Россия,Курганская область,Курган,Рабочая,д. 172,"395266"
d0e87bc3b475411abeb77cb1d7705a09,Куртка женская малиновая 33 размер лён,,1,Женская одежда,KZM3RL284,2062,RUB,Российский рубль,c1bb50fb2f38402dbfd6334dca1feb07,Аксельрод Елена,1953-08-25,72.0,М,+79212654867,,2024-08-07 08:45:22.000 +0300,Россия,Мурманская область,Мурманск,улица Каменщиков,д. 194,"635431"
d869a42e8ceb4a24982194440515f190,Ветровка детская голубая 38 размер полиэстер,Ветровка детская голубая 38 размер полиэстер,2,Детская одежда,VDG3RP110,1719,RUB,Российский рубль,c1bb50fb2f38402dbfd6334dca1feb07,Аксельрод Елена,1953-08-25,72.0,М,+79212654867,,2024-08-07 08:45:22.000 +0300,Россия,Мурманская область,Мурманск,улица Каменщиков,д. 194,"635431"
"8382958c542e49588b5e8f28fd8603d7",Майка женская чёрная 40 размер лён,Майка женская чёрная 40 размер лён,1,Женская одежда,MZC4RL565,8789,RUB,Российский рубль,"5e499b8f184c4513adceb64ede488661",Чуев Феликс,2008-08-24,17.0,Ж,+79044629097,,2023-08-21 09:51:24.000 +0300,Россия,Курская область,Курск,улица Каменщиков,д. 37,"634874"
"0993a68c51a04d66abb0b14c6af407f5",Толстовка детская голубая 33 размер вискоза,Толстовка детская голубая 33 размер вискоза,2,Детская одежда,TDG3RV264,2086,RUB,Российский рубль,"7574316159fe4733809d93f5b402bf20",Муравьев Михаил,1988-04-07,38.0,Ж,+79369620186,MMurav_ev34@mail.ru,2023-03-30 13:25:50.000 +0300,Россия,Амурская область,город Благовещенск,Мира,дом 162,"774694"
"6e4d6e5c6afc493295e2b5fcf7dfa1ee",Толстовка детская голубая размер L лён,,2,Детская одежда,TDGRLL927,441,RUB,Российский рубль,"7574316159fe4733809d93f5b402bf20",Муравьев Михаил,1988-04-07,38.0,Ж,+79369620186,MMurav_ev34@mail.ru,2023-03-30 13:25:50.000 +0300,Россия,Амурская область,город Благовещенск,Мира,дом 162,"774694"
d2d84a8748e04aaf81147444e64f88bc,Шапка мужская голубая 39 размер натуральный хлопок,Шапка мужская голубая 39 размер натуральный хлопок,0,Мужская одежда,SMG3RNH831,6446,RUB,Российский рубль,"7574316159fe4733809d93f5b402bf20",Муравьев Михаил,1988-04-07,38.0,Ж,+79369620186,MMurav_ev34@mail.ru,2023-03-30 13:25:50.000 +0300,Россия,Амурская область,город Благовещенск,Мира,дом 162,"774694"
"0ae7d972916c41dd9bfce49a2262fda8",Ночнушка женская зелная 33 размер лён,,1,Женская одежда,NZZ3RL929,2228,RUB,Российский рубль,"37aaa7bad2eb4a30a2b3fa4fec011c50",Андреев Даниил,1928-05-04,98.0,М,+79019036761,,2023-04-11 07:42:33.000 +0300,Россия,Тульская область,г. Тула,Достоевского,д. 31,"846735"
"6fafaaf8803f480d808842d1cfabcb50",Ночнушка детская чёрная 32 размер полиэстер,,2,Детская одежда,NDC3RP951,752,RUB,Российский рубль,"37aaa7bad2eb4a30a2b3fa4fec011c50",Андреев Даниил,1928-05-04,98.0,М,+79019036761,,2023-04-11 07:42:33.000 +0300,Россия,Тульская область,г. Тула,Достоевского,д. 31,"846735"
"8c4bba9fe2c047d89b930e1c169453f4",Футболка женская чёрная размер L полиэстер,Футболка женская чёрная размер L полиэстер,1,Женская одежда,FZCRLP597,1054,RUB,Российский рубль,"37aaa7bad2eb4a30a2b3fa4fec011c50",Андреев Даниил,1928-05-04,98.0,М,+79019036761,,2023-04-11 07:42:33.000 +0300,Россия,Тульская область,г. Тула,Достоевского,д. 31,"846735"
e78fc7ff6c2d4523a20cd9eff424a236,Ветровка мужская синяя 38 размер натуральная шерсть,Ветровка мужская синяя 38 размер натуральная шерсть,0,Мужская одежда,VMS3RNS212,2315,RUB,Российский рубль,"37aaa7bad2eb4a30a2b3fa4fec011c50",Андреев Даниил,1928-05-04,98.0,М,+79019036761,,2023-04-11 07:42:33.000 +0300,Россия,Тульская область,г. Тула,Достоевского,д. 31,"846735"
"685336e6ba8e4914a7b76f8049af40e9",Ночнушка мужская оранжевая 37 размер вискоза,Ночнушка мужская оранжевая 37 размер вискоза,0,Мужская одежда,NMO3RV926,1303,RUB,Российский рубль,"91ad13b1a5a74e33b2ea16f8bf94caed",Ростопчина Евдокия,1951-12-12,74.0,М,+79241143187,ERostopcina66@ya.ru,2023-11-24 08:49:40.000 +0300,Россия,Волгоградская область,Волгоград,Пушкина,"122","916158"
"71bfaf25bfff4200b2d305a194f233f6",Шапка мужская синяя 36 размер лён,,0,Мужская одежда,SMS3RL149,1602,RUB,Российский рубль,"91ad13b1a5a74e33b2ea16f8bf94caed",Ростопчина Евдокия,1951-12-12,74.0,М,+79241143187,ERostopcina66@ya.ru,2023-11-24 08:49:40.000 +0300,Россия,Волгоградская область,Волгоград,Пушкина,"122","916158"
"7ee411f180b94c7eb21861f2365cf3ea",Футболка мужская голубая 37 размер лён,,0,Мужская одежда,FMG3RL553,1955,RUB,Российский рубль,"91ad13b1a5a74e33b2ea16f8bf94caed",Ростопчина Евдокия,1951-12-12,74.0,М,+79241143187,ERostopcina66@ya.ru,2023-11-24 08:49:40.000 +0300,Россия,Волгоградская область,Волгоград,Пушкина,"122","916158"
"8382958c542e49588b5e8f28fd8603d7",Майка женская чёрная 40 размер лён,Майка женская чёрная 40 размер лён,1,Женская одежда,MZC4RL565,8789,RUB,Российский рубль,"91ad13b1a5a74e33b2ea16f8bf94caed",Ростопчина Евдокия,1951-12-12,74.0,М,+79241143187,ERostopcina66@ya.ru,2023-11-24 08:49:40.000 +0300,Россия,Волгоградская область,Волгоград,Пушкина,"122","916158"
db79c98bdb364857b97f80ec6c64ab20,Кепка женская красная размер L лён,,1,Женская одежда,KZKRLL353,512,RUB,Российский рубль,"91ad13b1a5a74e33b2ea16f8bf94caed",Ростопчина Евдокия,1951-12-12,74.0,М,+79241143187,ERostopcina66@ya.ru,2023-11-24 08:49:40.000 +0300,Россия,Волгоградская область,Волгоград,Пушкина,"122","916158"
"32606373ca224f2e88384d5a1c84477c",Майка женская синяя размер XS натуральная шерсть,Майка женская синяя размер XS натуральная шерсть,1,Женская одежда,MZSRXNS523,246,RUB,Российский рубль,"95d43fd0f3864f739242fba3dc2518d2",Горбаневская Наталья Евгеньевна,1963-10-03,62.0,М,+79024986090,,2023-09-18 07:01:39.000 +0300,Россия,Тамбовская область,Тамбов,ул. Маяковского,д. 86,"965934"
"33ff9e933fb04ff2b34b21a23124f8bd",Куртка мужская голубая 33 размер вискоза,,0,Мужская одежда,KMG3RV469,4564,RUB,Российский рубль,"95d43fd0f3864f739242fba3dc2518d2",Горбаневская Наталья Евгеньевна,1963-10-03,62.0,М,+79024986090,,2023-09-18 07:01:39.000 +0300,Россия,Тамбовская область,Тамбов,ул. Маяковского,д. 86,"965934"
"41c1d00c76164151ac5c8b0e8b8dd048",Куртка детская чёрная 32 размер полиэстер,,2,Детская одежда,KDC3RP169,4736,RUB,Российский рубль,"8cf41730b28c41dd8cca9d1c1bde1a2c",Яснов Михаил,1965-07-23,61.0,М,+79788172160,MYsnov43@mail.ru,2024-07-08 06:18:22.000 +0300,Россия,Новгородская область,Великий Новгород,ул. Мира,д. 32,"427988"
"9308984535b74fd5b68e258e12b4ccd7",Кепка детская чёрная 34 размер натуральная шерсть,,2,Детская одежда,KDC3RNS873,2846,RUB,Российский рубль,"8cf41730b28c41dd8cca9d1c1bde1a2c",Яснов Михаил,1965-07-23,61.0,М,+79788172160,MYsnov43@mail.ru,2024-07-08 06:18:22.000 +0300,Россия,Новгородская область,Великий Новгород,ул. Мира,д. 32,"427988"
"5e22f44ccf8f4a9b8416a735ecddd3ff",Толстовка мужская синяя 40 размер натуральная шерсть,Толстовка мужская синяя 40 размер натуральная шерсть,0,Мужская одежда,TMS4RNS726,578,RUB,Российский рубль,"3002bbc013d3490cbf99748891463bcd",Каменский Василий Васильевич,1985-03-17,41.0,М,+79334778561,VKamenskii39@yandex.ru,2024-03-08 02:36:36.000 +0300,Россия,Архангельская область,г. Архангельск,улица Маяковского,д. 115,"428498"
db79c98bdb364857b97f80ec6c64ab20,Кепка женская красная размер L лён,,1,Женская одежда,KZKRLL353,512,RUB,Российский рубль,"3002bbc013d3490cbf99748891463bcd",Каменский Василий Васильевич,1985-03-17,41.0,М,+79334778561,VKamenskii39@yandex.ru,2024-03-08 02:36:36.000 +0300,Россия,Архангельская область,г. Архангельск,улица Маяковского,д. 115,"428498"
eee8e69c22084b15ac888f2ed65a27e0,Пижама женская бежевая размер XXXL лён,Пижама женская бежевая размер XXXL лён,1,Женская одежда,PZBRXL707,664,RUB,Российский рубль,"3002bbc013d3490cbf99748891463bcd",Каменский Василий Васильевич,1985-03-17,41.0,М,+79334778561,VKamenskii39@yandex.ru,2024-03-08 02:36:36.000 +0300,Россия,Архангельская область,г. Архангельск,улица Маяковского,д. 115,"428498"
"042f977a4bef4dd7b6abda65d6b2ed96",Пижама мужская бежевая 34 размер полиэстер,Пижама мужская бежевая 34 размер полиэстер,0,Мужская одежда,PMB3RP209,6266,RUB,Российский рубль,"43e8c9ded848425d8dfd159dfbdab6b1",Радлова Анна,2002-07-22,24.0,М,+79380312129,ARadlova47@mail.ru,2024-07-16 19:35:27.000 +0300,Россия,Липецкая область,г. Липецк,Маяковского,"32","986930"
"12b8a75149054c1a9e41e36bbf305d1d",Футболка мужская оранжевая размер XXXL натуральный хлопок,,0,Мужская одежда,FMORXNH774,631,RUB,Российский рубль,"43e8c9ded848425d8dfd159dfbdab6b1",Радлова Анна,2002-07-22,24.0,М,+79380312129,ARadlova47@mail.ru,2024-07-16 19:35:27.000 +0300,Россия,Липецкая область,г. Липецк,Маяковского,"32","986930"
"4fc5ef60ab554285a31cd3ef65fe10cb",Толстовка детская малиновая размер XXXL натуральный хлопок,Толстовка детская малиновая размер XXXL натуральный хлопок,2,Детская одежда,TDMRXNH656,2602,RUB,Российский рубль,"43e8c9ded848425d8dfd159dfbdab6b1",Радлова Анна,2002-07-22,24.0,М,+79380312129,ARadlova47@mail.ru,2024-07-16 19:35:27.000 +0300,Россия,Липецкая область,г. Липецк,Маяковского,"32","986930"
bfb3efc579ae4f578ab397a9e3557faa,Футболка женская синяя 35 размер лён,,1,Женская одежда,FZS3RL980,2716,RUB,Российский рубль,"43e8c9ded848425d8dfd159dfbdab6b1",Радлова Анна,2002-07-22,24.0,М,+79380312129,ARadlova47@mail.ru,2024-07-16 19:35:27.000 +0300,Россия,Липецкая область,г. Липецк,Маяковского,"32","986930"
d2d84a8748e04aaf81147444e64f88bc,Шапка мужская голубая 39 размер натуральный хлопок,Шапка мужская голубая 39 размер натуральный хлопок,0,Мужская одежда,SMG3RNH831,6446,RUB,Российский рубль,"43e8c9ded848425d8dfd159dfbdab6b1",Радлова Анна,2002-07-22,24.0,М,+79380312129,ARadlova47@mail.ru,2024-07-16 19:35:27.000 +0300,Россия,Липецкая область,г. Липецк,Маяковского,"32","986930"
"06d8b4b8c4da42e3a199fafd25b0a4f8",Куртка мужская синяя размер L лён,Куртка мужская синяя размер L лён,0,Мужская одежда,KMSRLL555,4499,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
"119d654e1a6444ffa63b6528d531ced1",Шапка детская голубая размер M вискоза,,2,Детская одежда,SDGRMV888,2845,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
"1b74d394edab464e8f4c642e7aae6ef9",Ночнушка женская красная размер XXXL натуральная шерсть,,1,Женская одежда,NZKRXNS860,8319,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
"3170f0ef0488470a83be1cfabd0eb4a0",Пижама мужская зелная 33 размер полиэстер,,0,Мужская одежда,PMZ3RP908,2005,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
"3b5d7935f19140c998de281c38176c0c",Ночнушка детская малиновая размер XXL вискоза,Ночнушка детская малиновая размер XXL вискоза,2,Детская одежда,NDMRXV523,831,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
"4d754ba1067f41b69f80c7e80b608d0a",Шапка детская голубая размер M натуральная шерсть,,2,Детская одежда,SDGRMNS547,305,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
"5bdcfc663a65487b9e5f88a0883635bb",Ночнушка мужская синяя размер XXXL полиэстер,,0,Мужская одежда,NMSRXP199,2668,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
b7fef4dd57874ed7961c37660ac581a7,Куртка мужская синяя 33 размер лён,Куртка мужская синяя 33 размер лён,0,Мужская одежда,KMS3RL340,306,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
d80d258a56894cd7a8be828ea6501aa0,Футболка мужская бежевая размер S лён,Футболка мужская бежевая размер S лён,0,Мужская одежда,FMBRSL385,4505,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
fb215ca3fc2a4dc8850f490dc5407fd7,Куртка мужская зелная 37 размер полиэстер,Куртка мужская зелная 37 размер полиэстер,0,Мужская одежда,KMZ3RP381,570,RUB,Российский рубль,b24e9a5bd3884b4785863c105993788d,Петровых Мария,2009-03-29,17.0,М,+79107667267,MPetrovih55@mail.ru,2024-03-25 04:34:43.000 +0300,Россия,Костромская область,г. Кострома,улица Мира,д. 191,"480397"
"0385f3a0e55c4509b1d846988ea26a4a",Шапка мужская жёлтая размер XXL вискоза,Шапка мужская жёлтая размер XXL вискоза,0,Мужская одежда,SMZRXV902,581,RUB,Российский рубль,"86124a5daf4c40fbac4732b9eb8be45e",Обрадович Сергей,2010-03-20,16.0,М,+79248221107,SObradovic21@ya.ru,2024-03-16 14:18:02.000 +0300,Россия,Воронежская область,г. Воронеж,улица Каменщиков,дом 104,"275896"
"17b8f61864804da189c6f2e67ab0ccca",Куртка женская жёлтая размер XXXL лён,,1,Женская одежда,KZZRXL849,2811,RUB,Российский рубль,"86124a5daf4c40fbac4732b9eb8be45e",Обрадович Сергей,2010-03-20,16.0,М,+79248221107,SObradovic21@ya.ru,2024-03-16 14:18:02.000 +0300,Россия,Воронежская область,г. Воронеж,улица Каменщиков,дом 104,"275896"
"1e20889e91e9422eb37799e8082dee02",Шапка детская розовая размер S натуральная шерсть,,2,Детская одежда,SDRRSNS803,2821,RUB,Российский рубль,"86124a5daf4c40fbac4732b9eb8be45e",Обрадович Сергей,2010-03-20,16.0,М,+79248221107,SObradovic21@ya.ru,2024-03-16 14:18:02.000 +0300,Россия,Воронежская область,г. Воронеж,улица Каменщиков,дом 104,"275896"
"9390a4a5ee234e48bf80f4dadd8ac234",Ночнушка женская синяя 40 размер полиэстер,,1,Женская одежда,NZS4RP828,1887,RUB,Российский рубль,"86124a5daf4c40fbac4732b9eb8be45e",Обрадович Сергей,2010-03-20,16.0,М,+79248221107,SObradovic21@ya.ru,2024-03-16 14:18:02.000 +0300,Россия,Воронежская область,г. Воронеж,улица Каменщиков,дом 104,"275896"
e6326f37c1e040ea9875e36c05380768,Ветровка мужская розовая 39 размер натуральная шерсть,Ветровка мужская розовая 39 размер натуральная шерсть,0,Мужская одежда,VMR3RNS252,1445,RUB,Российский рубль,"86124a5daf4c40fbac4732b9eb8be45e",Обрадович Сергей,2010-03-20,16.0,М,+79248221107,SObradovic21@ya.ru,2024-03-16 14:18:02.000 +0300,Россия,Воронежская область,г. Воронеж,улица Каменщиков,дом 104,"275896"
"071b9a9c181c44b09f55de88038f67fe",Кепка женская оранжевая 34 размер лён,Кепка женская оранжевая 34 размер лён,1,Женская одежда,KZO3RL546,2223,RUB,Российский рубль,"539d9c2c10a142faa8b0800c032f4cd0",Гиваргизов Артур,1966-05-29,60.0,М,+79119177929,AGivargizov67@mail.ru,2023-05-16 00:16:24.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,ул. Пушкина,д. 76,"156371"
"8ffdd15247ec4492a15a4ef4fba4a884",Шапка женская голубая 34 размер вискоза,,1,Женская одежда,SZG3RV657,4366,RUB,Российский рубль,"539d9c2c10a142faa8b0800c032f4cd0",Гиваргизов Артур,1966-05-29,60.0,М,+79119177929,AGivargizov67@mail.ru,2023-05-16 00:16:24.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,ул. Пушкина,д. 76,"156371"
a62d59d93f2e458c887f6e2821d9d966,Кепка детская бежевая 37 размер натуральный хлопок,,2,Детская одежда,KDB3RNH316,7025,RUB,Российский рубль,"539d9c2c10a142faa8b0800c032f4cd0",Гиваргизов Артур,1966-05-29,60.0,М,+79119177929,AGivargizov67@mail.ru,2023-05-16 00:16:24.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,ул. Пушкина,д. 76,"156371"
"34372b551e614b9cbdc8a6ee824fda8a",Толстовка мужская зелная 33 размер полиэстер,Толстовка мужская зелная 33 размер полиэстер,0,Мужская одежда,TMZ3RP505,1368,RUB,Российский рубль,"8fea1e36e2a044deb83445f6b33c121b",Бакалдин Виталий Борисович,1953-02-05,73.0,М,+79204779684,VBakaldin25@yandex.ru,2023-01-19 09:42:29.000 +0300,Россия,Калужская область,г. Калуга,Пушкина,"31","747504"
"8382958c542e49588b5e8f28fd8603d7",Майка женская чёрная 40 размер лён,Майка женская чёрная 40 размер лён,1,Женская одежда,MZC4RL565,8789,RUB,Российский рубль,"8fea1e36e2a044deb83445f6b33c121b",Бакалдин Виталий Борисович,1953-02-05,73.0,М,+79204779684,VBakaldin25@yandex.ru,2023-01-19 09:42:29.000 +0300,Россия,Калужская область,г. Калуга,Пушкина,"31","747504"
"353909b31a074c489f2512fc4b2916dc",Кепка женская оранжевая 39 размер натуральная шерсть,,1,Женская одежда,KZO3RNS158,8122,RUB,Российский рубль,"2b00d0dfbb934897ba1f413e7341fe52",Славоросова Евгения,1971-04-03,55.0,М,+79197187274,ESlavorosova47@yandex.ru,2023-03-21 06:11:11.000 +0300,Россия,Курганская область,город Курган,Лесорубов,"109","878913"
"382d6020bf0649658d4c3a190f13e845",Футболка мужская чёрная 36 размер натуральный хлопок,,0,Мужская одежда,FMC3RNH338,895,RUB,Российский рубль,"2b00d0dfbb934897ba1f413e7341fe52",Славоросова Евгения,1971-04-03,55.0,М,+79197187274,ESlavorosova47@yandex.ru,2023-03-21 06:11:11.000 +0300,Россия,Курганская область,город Курган,Лесорубов,"109","878913"
"4a1126fc86f643c6a8d2117b46a87fdf",Ночнушка мужская жёлтая 37 размер лён,,0,Мужская одежда,NMZ3RL425,6420,RUB,Российский рубль,"2b00d0dfbb934897ba1f413e7341fe52",Славоросова Евгения,1971-04-03,55.0,М,+79197187274,ESlavorosova47@yandex.ru,2023-03-21 06:11:11.000 +0300,Россия,Курганская область,город Курган,Лесорубов,"109","878913"
a4d50949f35f4421899975f766711d58,Майка детская оранжевая 34 размер натуральный хлопок,,2,Детская одежда,MDO3RNH810,1130,RUB,Российский рубль,"2b00d0dfbb934897ba1f413e7341fe52",Славоросова Евгения,1971-04-03,55.0,М,+79197187274,ESlavorosova47@yandex.ru,2023-03-21 06:11:11.000 +0300,Россия,Курганская область,город Курган,Лесорубов,"109","878913"
fd03992da43342c08097336086317761,Пижама мужская малиновая размер M натуральный хлопок,Пижама мужская малиновая размер M натуральный хлопок,0,Мужская одежда,PMMRMNH552,8080,RUB,Российский рубль,"2b00d0dfbb934897ba1f413e7341fe52",Славоросова Евгения,1971-04-03,55.0,М,+79197187274,ESlavorosova47@yandex.ru,2023-03-21 06:11:11.000 +0300,Россия,Курганская область,город Курган,Лесорубов,"109","878913"
c9a725ea683c4993a8abf1d9ea30a189,Майка детская синяя 40 размер вискоза,,2,Детская одежда,MDS4RV695,1296,RUB,Российский рубль,"09faee3fe86843f69d7b08db2f1108d7",Катаев Валентин Петрович,1975-06-08,51.0,М,+79508140507,VKataev43@mail.ru,2023-05-27 23:13:58.000 +0300,Россия,Брянская область,Брянск,улица Музыкантов,д. 48,"332421"
"104ff349b10d441e98de6b9524614732",Толстовка мужская жёлтая 32 размер вискоза,Толстовка мужская жёлтая 32 размер вискоза,0,Мужская одежда,TMZ3RV717,581,RUB,Российский рубль,"4f51e5e22dda4c4f9ef79aca6b5226f4",Лавров Петр Лаврович,1982-02-16,44.0,Ж,+79858406005,PLavrov13@mail.ru,2023-02-07 01:57:52.000 +0300,Россия,Архангельская область,город Архангельск,ул. Генерала Лизюкова,д. 132,"774221"
"237f14079cb2405b8cf2ff9044fa467e",Майка детская оранжевая 40 размер вискоза,Майка детская оранжевая 40 размер вискоза,2,Детская одежда,MDO4RV934,4379,RUB,Российский рубль,"4f51e5e22dda4c4f9ef79aca6b5226f4",Лавров Петр Лаврович,1982-02-16,44.0,Ж,+79858406005,PLavrov13@mail.ru,2023-02-07 01:57:52.000 +0300,Россия,Архангельская область,город Архангельск,ул. Генерала Лизюкова,д. 132,"774221"
